id,text,source,created_at,place
8.23E+17,Rebel Alliance!! #womensmarch #womensmarchla #equalrights #era https://t.co/98RpIKwmY4,Instagram,1/21/17 23:58,
8.23E+17,I'm gonna have to go this #WomensMarch thing from now on https://t.co/wy1zcvGMzL,Twitter for iPhone,1/21/17 23:58,
8.23E+17,proud to be a woman _ÙÕÒ#nastywomen #womensmarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Thank you, Maya Angelou. #WomensMarch https://t.co/a6uJc9SCjS",Twitter for iPhone,1/21/17 23:58,
8.23E+17,Deus sabe o quanto eu queria estar lÌÁ #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch sÌ_ amor ‰ù_‰ù_‰ù_,Twitter for Android,1/21/17 23:58,
8.23E+17,women's rights are human rights. pass it on #WomensMarch https://t.co/Pd1ZYbRPjl,Twitter for iPhone,1/21/17 23:58,
8.23E+17,More than double the attendance of the #Inauguration showed up to the #WomensMarch today. #facts,Twitter for Android,1/21/17 23:58,
8.23E+17,"Heard that chant in Chicago, too! #womensMarchOnChicago #WomensMarch https://t.co/n8FDmE0c9l",TweetDeck,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/XsPTLPVFxA,Twitter for iPhone,1/21/17 23:58,
8.23E+17,The reporting of the #Inauguration numbers aren't #fakenews. @seanspicer making it a topic is embarrassing. #RealNews #WomensMarch #MAGA,Twitter for iPad,1/21/17 23:58,
8.23E+17,#WomensMarch Los Angeles https://t.co/exWBd6EzBI,Twitter for iPhone,1/21/17 23:58,
8.23E+17,LOOK! @BarackObama 81 million followers! Old Potus twitter only has 13 mil? No this #womensmarch organizer? DNC is Jihad,Twitter Web Client,1/21/17 23:58,
8.23E+17,It felt like the whole city was there #womensmarch #austinwomensmarch https://t.co/yTxX19naup,Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/JahqWt8cKH,Twitter for iPhone,1/21/17 23:58,
8.23E+17,I love this #WomensMarch https://t.co/sweekNslbw,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Y aÌ_n puede ver gente que nos llame ""el sexo dÌ©bil""?  #WomensMarch https://t.co/eQmNAikYWn",Twitter for Android,1/21/17 23:58,
8.23E+17,I feel like evil is making it's last push but the people are like nah! #WomensMarch,Twitter for Android,1/21/17 23:58,
8.23E+17,"A teacher told her yest. that DT was a ""good man"" &amp; wouldn't listen to my girl's opinion. We talked &amp; went to the‰Û_ https://t.co/Q3z9GCiwBU",Twitter Web Client,1/21/17 23:58,
8.23E+17,Been working on a two minute video all day to contribute to the virtual #DisabilityMarch in solidarity with the #WomensMarch. Coming soon!,Twitter for iPhone,1/21/17 23:58,
8.23E+17,@seanspicer did nothing but turn into a whiny 3rd grader today at the WH. It's working people...keep it up. #WomensMarch #ResistFromDay1,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Don't know who that guy is in the article from #lasttweet, but he definitely is winning it! #WomensMarch https://t.co/dYPi2hRdo2",Twitter Web Client,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/UMDIburWWq,Twitter for iPhone,1/21/17 23:58,
8.23E+17,We stand up for our rights because we are women and we are powerful #WomensMarch,Twitter Web Client,1/21/17 23:58,
8.23E+17,Cannot see the end of it. #womensmarch #seattle https://t.co/uOCM3uWU7C,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Most beautiful! #WomensMarch https://t.co/LEHBSoCExE,Twitter for Android,1/21/17 23:58,
8.23E+17,@womensmarch _ÙÕ»_ÙèÈ VAMOS ! ‰ù_•üè #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"""No hate! No fear!Imigrants are welcome here!""#WomensMarch https://t.co/vEgTm2jgHR",Twitter for iPhone,1/21/17 23:58,
8.23E+17,Today was Beautiful #womensmarch ‰Ï__ÙèÈ‰Ï__Ùè_‰Ï__Ùè_‰Ï__Ùè_‰Ï__ÙèÀ #dc  #girlpower https://t.co/cqu6CQolJp,Instagram,1/21/17 23:58,
8.23E+17,literally tearing up at how f*ing amazing this march is &amp; the people fighting. so important to show Trump people are scared.  #womensmarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,!åÁ #WomensMarch https://t.co/TqVlFOboQk,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Scenes from the #womensmarchpdx #WomensMarch https://t.co/zcIj7hBc1q,Twitter Web Client,1/21/17 23:58,
8.23E+17,#FreeListening happening st the #WomensMarch today. https://t.co/HOhwuL6MPf,Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch How long would this wo-man's life last as soon as he landed Saudi Arabia? https://t.co/0jg5qGbhQy,Twitter for Android,1/21/17 23:58,"Lake Forest, CA"
8.23E+17,#OaklandWomensMarch  #womensrightsarehumanrights  #WomensMarch https://t.co/omcttEGfDn,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"What today's huge #WomensMarch all over the country have made very clear is that @repjohnlewis was right, Trump is an illegitimate president",Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch ' https://t.co/VEeGyKEHFb,Twitter for iPad,1/21/17 23:58,
8.23E+17,Went to my first march and could not be happier to have gone. #WomensMarch #womensmarchyyc https://t.co/8qtBx1us4N,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"feminist (n.) a the person who believes in the social, political, and economic equality of the sexes. pass it on.‰Û_ https://t.co/IE2yhT17qT",Twitter for iPad,1/21/17 23:58,
8.23E+17,Stand up for what you believe! NEVER BACK DOWN! #WomensMarch,Twitter Web Client,1/21/17 23:58,
8.23E+17,"National Guard members smiling and taking photos, Police Officers cheering on the crowds #WomensMarch was something wonderful.",Twitter for iPhone,1/21/17 23:58,
8.23E+17,Any chance @seanspicer &amp; @realDonaldTrump staged deranged press conf to distract  from #WomensMarch ? #WomensMarch needs to be main story.,Twitter for iPhone,1/21/17 23:58,"Dublin City, Ireland"
8.23E+17,love love love the #womensmarch_ÙÕÒ,Twitter for iPhone,1/21/17 23:58,
8.23E+17,love love love the #womensmarch_ÙÕÒ,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Glad to see the #WomensMarch was a huge success in DC, all over the country -- and, frankly -- all over the world.Thank you, participants!",Twitter Web Client,1/21/17 23:58,
8.23E+17,Power to all who marched today! #womensmarch #trump #calligraphy #justice #protest #history https://t.co/nOSzI63uOM,Instagram,1/21/17 23:58,
8.23E+17,Question to my subjects.  Who gets paid first? #WomensMarch,Twitter Web Client,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/WYAIihwAIp,Twitter for Android,1/21/17 23:58,
8.23E+17,"I'm so overwhelmed and just in awe, I'm so grateful that I lived in a time where I could witness something as magical as this #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,We love and protect our Arab and Muslim Neighbors #love #unity #WomensMarchOnWashington #womensmarch #womensmarchDC https://t.co/KwICiXZSTY,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"So many good signs. womens be creative af. The one sign that did get me going was written in tiny sharpie ""this is very bad."" #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Ì¡Åü‰Û÷‰Û¡ Jasa Tambah Follower Twitter 7000 Follower Rp 210.000 CP 085711761114 / BBM : D4B40BE8 ~ #WomensMarch ~ 93",TweetCaster for Android,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/n2Pk3LPJ8t,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Yeah, millions of women proved that today. #totalloser #liarinchief #WomensMarch #pussyunited https://t.co/OFHeAQQmnF",Twitter for iPad,1/21/17 23:58,
8.23E+17,Men of quality do not fear equality #womensmarch _ÙÕ»_Ùªè,Twitter for Android,1/21/17 23:58,
8.23E+17,"@PennyRed The #WomensMarch is LITERALLY a collective meltdown of Hillary supporters who are too fragile, petty and easily threatened.",Twitter Web Client,1/21/17 23:58,
8.23E+17,"@cbinflux What the @democrats women left behind.No words needed re their other aspects, this pic says it all‰Û_ https://t.co/4sbjrh8rjc",Twitter for Android,1/21/17 23:58,
8.23E+17,"Women's March. Lansing, MI. 20,000 strong. #womensmarch #WomensMarchOnWashington #PussyPower https://t.co/6bFfQrm1Ju",Twitter for iPhone,1/21/17 23:58,
8.23E+17,SO PROUD_ÙÕ» #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Can we talk about how Lifetime is playing #Selena and premiering the #beachesmovie remake the night of the #womensmarch? Love it.,Twitter for Android,1/21/17 23:58,
8.23E+17,FUCK TRUMP! @toriamos #toriamos #wethepeople #fucktrump #antitrump #womensmarch #womensmarch2017‰Û_ https://t.co/3EQZzPR3ty,Instagram,1/21/17 23:58,
8.23E+17,Amazing #WomensMarch https://t.co/7RomAK9vfn,Twitter for iPhone,1/21/17 23:58,
8.23E+17,When we're done with competition tonight I'm going to share all the amazing coverage of the #womensmarch with my... https://t.co/Ed2Yoo0lz9,Facebook,1/21/17 23:58,
8.23E+17,Vou guardar esse vÌ_deo em um potinho e proteger ele de todo o mal ‰ù_ o ser humano ainda tem esperanÌ_a #WomensMarch https://t.co/KPGGdS9YgH,Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch #chicagowomensmarch #TheFutureisFemale https://t.co/4fsL1anagJ,Twitter for iPhone,1/21/17 23:58,
8.23E+17,de longe o melhor #WomensMarch https://t.co/99WmrJ991l,Twitter for iPhone,1/21/17 23:58,"Sao Paulo, Brazil"
8.23E+17,The latest The VinoVie Daily! https://t.co/WYcGVxTTWR Thanks to @MicheleMphotos #wine #womensmarch,Paper.li,1/21/17 23:58,
8.23E+17,Respect Existence or Expect Resistance ‰Ï_•üè #WomensMarch https://t.co/AioNNmnHjK,Twitter for iPhone,1/21/17 23:58,"Seattle, WA"
8.23E+17,"@realDonaldTrump If you can read and count #WomensMarch #NotMyPresident #DumpTrumphttps://t.co/3vigRVlciD",Twitter for Android,1/21/17 23:58,
8.23E+17,"""CERVIX SAYS: DUMP TRUMP"" what were your favorite signs at the #womensmarch? https://t.co/55EYKgKWig",Twitter for iPhone,1/21/17 23:58,
8.23E+17,1.21.17 will go down in history. Who run the world? GIRLS. We are and will always be Stronger Together. _ÙÕ»_Ùè_#WomensMarch #ResistFromDay1,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Feeling Rejuvenated after being surrounded by so much love and strength in NYC! #WomensMarch #womenup https://t.co/QDXgy77kN5,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Just a small sample size of the beauty and strength that marched today. Let the good shine through. #WomensMarch https://t.co/hjCywzL6rw,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Te espanta ver dos hombres besÌÁndose pero cuando tÌ_ vecino abusa de la esposa sÌ_lo subis el volumen de la tele, eso es ser PUTO #WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,Physically I'm not at the #WomensMarch but I am there mentally. We all need to come together during these times!,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"So you know we are all equal how many stands to take a poop ! NONE, WE ALL DROP OUR DRAWERS AND SIT. MULL THIS OVER A BIT #WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,The kind of rhetoric we are fighting against. #WomensMarch #WomensMarchOnWashington #SeattleWomxnsMarch‰Û_ https://t.co/CHFL4uIAid,Twitter Web Client,1/21/17 23:58,
8.23E+17,Women are a weird bunch #womensmarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,I stood with you.‰ù_ #WomensMarch https://t.co/Lx7KJVp3lN,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"_Ù__ Car full of gals en route to #WomensmarchSF. Best. @Uber ride. Ever. ‰Ï_#WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,"i have never felt so empowered &amp; happy to be a woman than i am today. today is a great, great day. i am in tears _Ù__‰Ï_•üè_ÙÔø #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"#WomensMarch rallies in my newsfeed, can't stop tears rolling down my cheeks. My pride for all the #nastywomen overflows. #LoveTrumpsHate",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"@CNNPolitics Now imagine this all over the world, people needed #WomensMarch so much, to embrace our all rights with more consciousness.",Mobile Web (M5),1/21/17 23:58,
8.23E+17,I AM PROUD TO BE A WOMAN. #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"@actuallybails feminist (n.) a the person who believe in the social, political, and economic equality of the sexes. pass it on. #womensmarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,We WILL fight back. For POC. For LGBTQ. For women's rights. For equality. And we WILL thrive. #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"@TamaraBraun bet these women wished they had rights... Too bad #womensmarch defends the religion that caused this.. https://t.co/k0WnpozFAQ",Twitter for Android,1/21/17 23:58,
8.23E+17,"Inspiring day today with great people! #womensmarch #womensmarchnyc #funbuddies @ New York, New‰Û_ https://t.co/InIp4dYt9Q",Instagram,1/21/17 23:58,
8.23E+17,espero que qndo vcs desligarem o pc vcs continuem sendo essas mulheres fortes que vcs sÌ£o aqui e continuem se apoiando lÌÁ fora #WomensMarch,Twitter Web Client,1/21/17 23:58,
8.23E+17,The Omaha #WomensMarch is much much larger than I expected https://t.co/qIU7GG9AKe,Twitter for iPhone,1/21/17 23:58,
8.23E+17,I have never had an experience like the Boston #WomensMarch. Unceasing unity and kindness. We will need it to survi‰Û_ https://t.co/BJIBFbacnw,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Now THAT'S a crowd. #WomensMarch https://t.co/lickGKBJQW,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"100,000 at Portland, Oregon #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Lo mejor que se ha hecho en este mundo ‰Ï_‰Ï_‰Ï_#WomensMarch#UnitedWeStand",Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/y5vR8HyoA2,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"I will always love how much everyone can unite to beat horrible, ignorant people‰ù_•üè_ÙÕ__ÙÕ__ÙÕª_ÙÕÏ #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"""I might be little but I can make big changes"" #WomensMarch #providence #rhodeisland #empowerment #WeAreTheFuture _ÙÕ»‰Û_ https://t.co/1BwbpIznS7",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"#womensmarch Ross County Ohio, Chillicothe https://t.co/jozoKMOQ49",Twitter for iPhone,1/21/17 23:58,
8.23E+17,HubiÌ©ramos organizado una marcha #WomensMarch en Monterrey :(,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Bernie Sanders Speaks at the Vermont Women's March #womensmarch #bernie https://t.co/yLsgOmOBbc via @YouTube,Twitter Web Client,1/21/17 23:58,
8.23E+17,Resistance &amp; Resolve at ALL ANGLES! #WomensMarch #WomensMarchLA https://t.co/ngMlAJHY54,Twitter for iPhone,1/21/17 23:58,"Los Angeles, CA"
8.23E+17,I just thought these images were really beautiful. #WomensMarch https://t.co/Vfkh6s3bel,Twitter for Android,1/21/17 23:58,
8.23E+17,The @womensmarch stands for more than just abortion but they've tied their platform/voice inextricably to abortion! #womensmarch,Twitter for iPhone,1/21/17 23:58,"Raleigh, NC"
8.23E+17,Demi et Brandy ÌÊ la #WomensMarchåÊ - Los Angeles - 21 janv. 2017 #Lovatics #BestFanArmy #iHeartAwards #3 https://t.co/kRMh0z5yMQ,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Seeing all these women, kids and men walk the #WomensMarch is making my heart fill with so much love and hope for the future ‰ù_",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"@DonaldoTrumpini If there were no oppression, we wouldn't have had any reason to have the #WomensMarch.",Twitter Web Client,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/a2BeUZbbqz,Twitter for iPhone,1/21/17 23:58,
8.23E+17,This would be hysterical if it wasn't a foreshadow of lies 2 come #TheResistance #womensmarch  https://t.co/uXlHu7Igod,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"I am proud of my city today. Huge turnout, peaceful, positive and empowering. We raised our voices today! #CSIKraken #WomensMarch #PDX",Twitter Web Client,1/21/17 23:58,
8.23E+17,#womensmarch https://t.co/nHp87gTXqg,Twitter for iPhone,1/21/17 23:58,"Portland, OR"
8.23E+17,I am so proud of my city. Well done. #Ottawa #WomensMarch... https://t.co/Hj18Z04Vme,Facebook,1/21/17 23:58,
8.23E+17,"Hanging with 600,000 of my closest friends#womensmarch @ Washington, District of Columbia https://t.co/pdkYUn9pxZ",Instagram,1/21/17 23:58,"Washington, DC"
8.23E+17,@GStephanopoulos @matthewjdowd Good 2c you back on @ThisWeekABC ! Saw your tweet from D.C. 2day &amp; was hoping!! Please discuss #womensmarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"#WomensMarch in Phoenix, AZ #EqualRightsForAll #LoveTrumpsHate https://t.co/eqHKpm7I6J",Twitter Web Client,1/21/17 23:58,
8.23E+17,"If Trump has the deplorables, then Elizabeth Warren has the unfuckables. #womensmarch https://t.co/wcucAQJHRZ",Twitter for iPad,1/21/17 23:58,
8.23E+17,Faves _ÙÔÔ #WomensMarch https://t.co/a4Y15CzNke,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Keep the fight ! #WomensMarch https://t.co/JfqyBikO3J,Twitter for iPhone,1/21/17 23:58,
8.23E+17,God bless. #WomensMarch,Twitter for Android,1/21/17 23:58,
8.23E+17,"We the people.#WomansMarchSanDiego#resist #WomensMarch #sandiego #demonstration #equality‰Û_ https://t.co/ZNcSxXPlo6",Instagram,1/21/17 23:58,"San Diego, CA"
8.23E+17,I'm terrified to raise a daughter in a world that all this #WomensMarch stupidity is widely accepted and celebrated,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Love all the #WomensMarch photos from around the globe but I think I dig the ones from Alaska the most.,Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/95ae8Pvf0s,Twitter for iPhone,1/21/17 23:58,
8.23E+17,You did your thing today ladies. That was awesome to see. Stay strong and stay warm. Real men will always have your back. #WomensMarch,Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/sy1cbFNUM9,Twitter for iPhone,1/21/17 23:58,
8.23E+17,My sibs are so cool. #womensmarch https://t.co/iGS5jWXGrH,Twitter for iPhone,1/21/17 23:58,"Manhattan, KS"
8.23E+17,Incredibly inspired by the #WomensMarch and #sistermarches today. Lucky to know so many amazing ladies and allies! #theworkcontinues,Twitter Web Client,1/21/17 23:58,
8.23E+17,LTs from fabulous beautiful pics of @bimadew which will make lovely addition to #womensmarch visual archive beyond white ladies in pink hats,Twitter Web Client,1/21/17 23:58,
8.23E+17,"PHOTOS: An estimated 40,000 to 50,000 people took part in the #WomensMarch in Austin today: https://t.co/UWLNusEuYu https://t.co/ySWtyS8sWh",SocialFlow,1/21/17 23:58,
8.23E+17,"""Welcome to your first day. We will not go away.""#WOMENSMARCH #womensmarchnyc",Twitter for iPhone,1/21/17 23:58,
8.23E+17,went to the #WomensMarch in santa rosa earlier ‰Ï_•üè‰Ï¬ https://t.co/TnqGSvSIih,Twitter for iPhone,1/21/17 23:58,
8.23E+17,My body my choice #protest #WomensMarch #TheMarchContinues,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"I haven't said this in a very long time, but I am actually excited to watch the news tonight! #womensmarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"My fav sign reads: ""I'd call him a cunt but he lacks depth &amp; warmth."" _Ù÷â#WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch Erinnert mich an Schwule/Lesben/Veganer. Immer ein Fass aufmachen aus Angst allen Anderen kÌ_nnte egal sein das sie anders sind.,Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/xMaCp2cSHz,Twitter for iPhone,1/21/17 23:58,
8.23E+17,great day full of thousands of great people #WomensMarch https://t.co/4f0FDRXM1Z,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Love, not hate, is what will make America great!#womensmarch #democracy #equality https://t.co/EsjE0MSfDg",Instagram,1/21/17 23:58,
8.23E+17,So proud to have been able to b  a part of the #WomensMarch &amp; #womxnsmarchseattle with the women who shape my world! https://t.co/lxlcXaUpxE,Twitter for iPhone,1/21/17 23:58,"Seattle, WA"
8.23E+17,The latest THREESIXMIX! https://t.co/0mANU5JvV2 Thanks to @sophiasquire #womensmarch #inconvenientsequel,Paper.li,1/21/17 23:58,
8.23E+17,"Actually, my dear, you didn't give us shit. We took the power back ourselves. Most of us even made special hats.‰Û_ https://t.co/Pevtjrpv9e",Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch,Twitter Web Client,1/21/17 23:58,
8.23E+17,eu estou lacrimejando #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Dear #WomensMarch idiots,Name 1 right that you do not have that a man does in western society. You get a prize if you can",Twitter for iPhone,1/21/17 23:58,"Barry, Wales"
8.23E+17,"Dear #WomensMarch idiots,Name 1 right that you do not have that a man does in western society. You get a prize if you can",Twitter for iPhone,1/21/17 23:58,"Barry, Wales"
8.23E+17,#WomensMarch https://t.co/62cq4Qlzal,Twitter for iPhone,1/21/17 23:58,
8.23E+17,The KSGOP opposes Womens' reproductive healthcare.  1st step in joining the #resistance is to leave the party of Tr‰Û_ https://t.co/HJKCRPgoHT,Twitter for iPad,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/CIzybnf1vh,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Remember the #WomensMarch is only the beginning of our fight from the local to federal government in protecting the rights of all,Twitter for iPhone,1/21/17 23:58,"Philadelphia, PA"
8.23E+17,Washington Post admits vast majority of #WomensMarch attendees were butt-hurt... https://t.co/bEQNJ3EJEZ by #PrisonPlanet via @c0nvey,Put your button on any page! ,1/21/17 23:58,
8.23E+17,"Thank you, Aja Naomi &amp; Alfie, for your Courage and participation in the #WomensMarch. https://t.co/S26tAy5vCP",Twitter Web Client,1/21/17 23:58,
8.23E+17,How humiliating it must be for a complete narcissist like Trump to see the turnout today in comparison to the inauguration. #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Indeed. _Ù÷__ÙÕÁ‰ù_•üè_Ùà__Ùàü #WomensMarch https://t.co/83rFtKZqfb,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"let's believe that if we all stand together, we're a force that can shake the whole world. #WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,"WOMEN OF THE WORLD, TAKE OVER. BECAUSE IF YOU DON'T, THE WORLD WILL COME TO AND END. #WomensMarch",Twitter for iPhone,1/21/17 23:58,
8.23E+17,Phoebe via IG Story hoje no #WomensMarch #3 https://t.co/BQ7dYss23D,Twitter Web Client,1/21/17 23:58,
8.23E+17,#womensmarch #austin #womensmarchonaustin #smashthepatriarchy https://t.co/od8NLAqGV1,Twitter for iPhone,1/21/17 23:58,"Austin, TX"
8.23E+17,Hope not fear #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"If you think the #womensmarch  is a protest against trump, you've missed the point.",Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch is such a great initiative. Everyone should have equal rights in the 21st century! ‰ù_,Twitter for Android,1/21/17 23:58,
8.23E+17,This is one of the most amazing thing that has happened this year so far _ÙÕ__ÙÕ__ÙÕ_ #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"WATCH: Massive Seattle #WomensMarch continues, up to 130K people &gt;&gt; https://t.co/lNJWWDleo6 https://t.co/FwsUDyVmsP",TweetDeck,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/43mMDvUgy8,Twitter for iPad,1/21/17 23:58,
8.23E+17,#WomensMarch #WomensMarchOnWashington #WomensMarchLV https://t.co/wgayTJcv2D,Twitter for Android,1/21/17 23:58,
8.23E+17,'We birthed this nation.' ‰ÛÓ@JanelleMonae #WomensMarch https://t.co/rAlgmmZtMs,Instagram,1/21/17 23:58,
8.23E+17,@mattmcqueeny @NinaEsquire Another deflection so we don't notice #WomensMarch  #StayWokeAndFight,Twitter for Windows,1/21/17 23:58,
8.23E+17,I'm loving what I've been seeing from the #WomensMarch today _ÙªÎ_ÙèÈ,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Get a life, stupid ass ho's #WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,#WomensMarch,Twitter for Android,1/21/17 23:58,
8.23E+17,@WhiteHouse @realDonaldTrump @POTUS winter is coming and you're about to be hit by millions upon millions of snowflakes. #womensmarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"The biggest nationwide protests in a generation, and what does the media report? ""Trump questions inauguration crowd size."" #WomensMarch",Twitter for Android,1/21/17 23:58,
8.23E+17,All day. Everyday #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/YAMeGCRZAr,Twitter for iPhone,1/21/17 23:58,
8.23E+17,History was made today all around the world. #WomensMarch,Twitter for iPhone,1/21/17 23:58,
8.23E+17,.@mrjunaidbaloch via ATCodinha: Will trade racists for human beings #WomensMarch #HumanCrisis,Test This Again,1/21/17 23:58,
8.23E+17,"#WomensMarchIf all the women marched tomorrow there would be no interruptions during AFC/NFC championshipsHow about an encore ?",Twitter for Android,1/21/17 23:58,
8.23E+17,It's not a competition but LOS ANGELES!!!‰ù_‰ù_‰ù__ÙÕ»_ÙÕ»_ÙÕ»#womensmarch #womensmarchla https://t.co/4RbLspeWxs,Twitter for iPhone,1/21/17 23:58,
8.23E+17,"There was a lot of good at the #womensmarch today, including this lil feminist pup. https://t.co/manNmbHImj",Twitter for iPhone,1/21/17 23:58,
8.23E+17,"Meine #UrgroÌÙmutter entschied auch, dass ihre Tochter kein #BDM-Mitglied wird - als einzige im Dorf. Ich wÌ_nsche mir ihren Mut. #womensmarch",Twitter Web Client,1/21/17 23:58,
8.23E+17,"I hope people at the Women's March, who compare Trump to Hitler, realize that it was funded by Soros, a Nazi sympathizer. #WomensMarch",Twitter for iPad,1/21/17 23:58,
8.23E+17,#WomensMarch https://t.co/AyXaFol5sU,Twitter for Windows Phone,1/21/17 23:58,
8.23E+17,After a long day of marching. #WomensMarch #WMNYC https://t.co/ddcCU6ZpE5,Twitter for iPhone,1/21/17 23:58,
8.23E+17,No one knows what #WomensMarch was about - Stephanie Schriock &amp; @LuisGutierrez had no explanation #MSNBC @greta‰Û_ https://t.co/uOgTNqol7Y,Twitter for iPhone,1/21/17 23:58,
8.23E+17,Read @NewsHour's #WomensMarch live blog: https://t.co/Dxxiz03c7W,Twitter for Android,1/21/17 23:57,
8.23E+17,"The #WomensMarch unhinged the Trump White House. Hee hee hee.",Twitter for Android,1/21/17 23:57,
8.23E+17,#womensmarch #washington #dc #womensmarchonwashington #reproductiverights #history #dumptrump‰Û_ https://t.co/8udbWmX8EX,Instagram,1/21/17 23:57,
8.23E+17,"@CNNPolitics @ABCPolitics @MSNBC @CNN @ABC #WomensMarch #Inauguration #ImpeachmentSoon https://t.co/NBEhU995uX",Twitter for Android,1/21/17 23:57,
8.23E+17,"Un-Presidented _ÙÔ__Ùè__ÙÓ´_ÙÕ©#trumpprotest #nastywomen #womensmarch #whywemarch #womensrights‰Û_ https://t.co/4oeTaKJ6yq",Instagram,1/21/17 23:57,
8.23E+17,Really wish i could've went to a #womensmarch today. Bless you all who attended one ‰ù_‰ù_‰ù_,Twitter for iPhone,1/21/17 23:57,
8.23E+17,Today was a reminder that most Americans did not vote for Trump. That's why he is a sore winner #womensmarch,Twitter for iPhone,1/21/17 23:57,
8.23E+17,Amazed by all of the positive action today. Fueling our #100DaysOfDiversity. https://t.co/8Qc3lcHtaX #womensmarch‰Û_ https://t.co/vhyoADagKn,Hootsuite,1/21/17 23:57,
